Date,Close,Volume,Open,High,Low
8/10/2021,$51.58 ,19605440,$52.00 ,$52.08 ,$51.30 
8/9/2021,$52.00 ,13677820,$52.11 ,$52.27 ,$51.80 
8/6/2021,$52.06 ,19197980,$52.40 ,$52.68 ,$51.94 
8/5/2021,$52.49 ,25566870,$51.71 ,$52.54 ,$51.40 
8/4/2021,$51.74 ,20393740,$51.30 ,$51.80 ,$51.04 
8/3/2021,$51.08 ,25794270,$51.44 ,$51.56 ,$50.54 
8/2/2021,$51.52 ,20966320,$51.90 ,$51.99 ,$51.05 
7/30/2021,$51.76 ,25371070,$51.27 ,$51.98 ,$51.10 
7/29/2021,$51.43 ,17360140,$52.00 ,$52.08 ,$51.38 
7/28/2021,$51.93 ,23904660,$52.18 ,$52.45 ,$51.70 
7/27/2021,$51.89 ,27590370,$51.81 ,$52.20 ,$51.21 
7/26/2021,$51.65 ,22545380,$51.44 ,$52.11 ,$50.90 
7/23/2021,$51.54 ,38204780,$51.22 ,$51.74 ,$50.47 
7/22/2021,$51.18 ,43280610,$51.02 ,$51.37 ,$50.70 
7/21/2021,$51.36 ,119067900,$52.61 ,$53.10 ,$50.56 
7/20/2021,$53.11 ,69304400,$52.61 ,$53.66 ,$52.03 
7/19/2021,$53.23 ,38857640,$52.61 ,$53.49 ,$52.22 
7/16/2021,$53.03 ,34421010,$54.18 ,$54.41 ,$52.71 
7/15/2021,$54.30 ,57138730,$55.40 ,$55.75 ,$53.82 
7/14/2021,$54.80 ,46595350,$54.10 ,$55.41 ,$54.10 
7/13/2021,$54.07 ,27515930,$53.58 ,$54.53 ,$53.58 
7/12/2021,$53.73 ,17807380,$54.03 ,$54.07 ,$53.29 
7/9/2021,$53.60 ,27772310,$53.10 ,$53.83 ,$52.86 
7/8/2021,$53.08 ,32689880,$53.09 ,$53.55 ,$52.91 
7/7/2021,$53.60 ,27224980,$54.42 ,$54.46 ,$53.17 
7/6/2021,$54.16 ,27750510,$53.30 ,$54.29 ,$53.30 
7/2/2021,$53.40 ,19803160,$53.55 ,$53.85 ,$52.94 
7/1/2021,$53.35 ,28054020,$52.57 ,$53.70 ,$52.57 
6/30/2021,$52.82 ,27734450,$53.41 ,$53.44 ,$52.68 
6/29/2021,$53.35 ,23146470,$53.36 ,$53.61 ,$52.86 
6/28/2021,$53.30 ,28202270,$52.81 ,$53.39 ,$52.46 
6/25/2021,$52.71 ,52990720,$52.88 ,$53.31 ,$52.50 
6/24/2021,$51.81 ,33612020,$51.80 ,$52.10 ,$51.44 
6/23/2021,$51.27 ,39447820,$50.85 ,$51.66 ,$50.82 
6/22/2021,$50.88 ,58092710,$49.85 ,$51.36 ,$49.58 
6/21/2021,$49.70 ,52772970,$50.16 ,$50.21 ,$49.23 
6/18/2021,$50.08 ,51975760,$49.64 ,$50.45 ,$49.52 
6/17/2021,$49.83 ,31982730,$49.03 ,$50.18 ,$49.02 
6/16/2021,$49.24 ,35332060,$49.50 ,$49.65 ,$48.63 
6/15/2021,$49.19 ,31040730,$50.12 ,$50.12 ,$49.04 
6/14/2021,$49.99 ,44002220,$48.97 ,$50.35 ,$48.69 
6/11/2021,$48.88 ,31239690,$49.00 ,$49.14 ,$48.78 
6/10/2021,$48.73 ,43829280,$48.72 ,$49.02 ,$48.21 
6/9/2021,$48.58 ,30550290,$49.45 ,$49.61 ,$48.47 
6/8/2021,$49.24 ,23740370,$49.70 ,$49.88 ,$48.94 
6/7/2021,$49.47 ,27919320,$49.29 ,$49.67 ,$49.06 
6/4/2021,$49.47 ,31604870,$49.20 ,$50.19 ,$49.10 
6/3/2021,$48.94 ,38874450,$49.52 ,$49.67 ,$48.73 
6/2/2021,$49.92 ,22689790,$49.98 ,$50.32 ,$49.58 
6/1/2021,$49.91 ,24825550,$50.40 ,$50.54 ,$49.77 
5/28/2021,$50.28 ,29112970,$50.44 ,$51.18 ,$50.25 
5/27/2021,$50.39 ,32537730,$50.18 ,$50.51 ,$49.85 
5/26/2021,$50.24 ,24653030,$50.23 ,$50.41 ,$50.05 
5/25/2021,$50.13 ,26994590,$50.60 ,$50.64 ,$49.92 
5/24/2021,$50.29 ,24125950,$50.11 ,$50.43 ,$49.95 
5/21/2021,$49.79 ,33229250,$50.31 ,$50.54 ,$49.73 
5/20/2021,$50.17 ,37212180,$48.96 ,$50.27 ,$48.90 
5/19/2021,$48.77 ,33499300,$48.16 ,$48.86 ,$47.85 
5/18/2021,$48.63 ,23504960,$48.84 ,$49.35 ,$48.62 
5/17/2021,$48.89 ,27010570,$48.56 ,$49.27 ,$48.28 
5/14/2021,$49.34 ,28824640,$48.79 ,$49.49 ,$48.66 
5/13/2021,$48.67 ,27165610,$48.91 ,$49.08 ,$48.27 
5/12/2021,$48.50 ,41215400,$48.68 ,$49.35 ,$48.27 
5/11/2021,$49.51 ,44010000,$47.98 ,$49.80 ,$47.86 
5/10/2021,$48.67 ,51316320,$50.20 ,$50.32 ,$48.61 
5/7/2021,$50.38 ,31327860,$50.46 ,$50.86 ,$50.11 
5/6/2021,$49.96 ,37836980,$49.60 ,$49.96 ,$49.14 
5/5/2021,$49.61 ,31293660,$50.50 ,$50.78 ,$49.46 
5/4/2021,$50.32 ,43495020,$51.08 ,$51.16 ,$49.68 
5/3/2021,$50.91 ,40918950,$51.27 ,$51.90 ,$50.52 
4/30/2021,$51.35 ,44132420,$50.50 ,$51.46 ,$50.50 
4/29/2021,$50.90 ,51277920,$50.76 ,$50.93 ,$49.90 
4/28/2021,$50.65 ,31929830,$50.52 ,$50.84 ,$50.33 
4/27/2021,$50.56 ,37613270,$51.26 ,$51.30 ,$50.46 
4/26/2021,$51.03 ,43888390,$50.68 ,$51.05 ,$50.30 
4/23/2021,$50.56 ,73146590,$50.90 ,$50.97 ,$50.07 
4/22/2021,$50.88 ,90610620,$51.38 ,$51.40 ,$50.06 
4/21/2021,$50.89 ,228974500,$50.80 ,$51.55 ,$50.36 
4/20/2021,$54.96 ,112576500,$55.44 ,$56.36 ,$54.63 
4/19/2021,$55.44 ,42887150,$54.69 ,$55.64 ,$54.55 
4/16/2021,$54.65 ,32090750,$55.05 ,$55.20 ,$53.95 
4/15/2021,$54.92 ,31390500,$54.42 ,$55.35 ,$54.27 
4/14/2021,$54.00 ,37402940,$55.49 ,$55.49 ,$53.85 
4/13/2021,$55.37 ,27203440,$55.70 ,$55.98 ,$55.03 
4/12/2021,$55.28 ,29440600,$55.11 ,$55.80 ,$54.96 
4/9/2021,$55.53 ,28940340,$55.27 ,$55.69 ,$54.71 
4/8/2021,$55.46 ,43098290,$55.11 ,$55.69 ,$54.76 
4/7/2021,$54.70 ,21513190,$54.35 ,$54.96 ,$54.15 
4/6/2021,$54.45 ,34742050,$54.48 ,$55.42 ,$54.33 
4/5/2021,$54.07 ,33559040,$54.00 ,$54.29 ,$52.92 
4/1/2021,$53.94 ,39386370,$52.99 ,$54.05 ,$52.70 
3/31/2021,$52.17 ,35031110,$51.57 ,$52.81 ,$51.54 
3/30/2021,$51.34 ,24181290,$51.05 ,$51.44 ,$50.69 
3/29/2021,$51.40 ,33300490,$50.57 ,$51.80 ,$50.44 
3/26/2021,$50.81 ,34677970,$50.28 ,$50.87 ,$49.67 
3/25/2021,$50.29 ,49267640,$51.70 ,$51.85 ,$49.70 
3/24/2021,$52.08 ,41022110,$53.38 ,$53.44 ,$52.00 
3/23/2021,$53.51 ,55834610,$52.99 ,$54.31 ,$52.94 
3/22/2021,$52.31 ,33605870,$50.91 ,$52.93 ,$50.91 
3/19/2021,$51.22 ,43863600,$50.50 ,$51.32 ,$50.16 
3/18/2021,$50.48 ,40966060,$51.64 ,$51.79 ,$50.39 
3/17/2021,$52.44 ,28173760,$52.20 ,$52.84 ,$51.43 
3/16/2021,$52.40 ,32388880,$52.45 ,$53.34 ,$52.32 
3/15/2021,$52.03 ,34855190,$51.63 ,$52.07 ,$50.80 
3/12/2021,$51.80 ,39817430,$51.25 ,$52.65 ,$50.66 
3/11/2021,$52.31 ,47144690,$51.22 ,$53.02 ,$51.07 
3/10/2021,$50.45 ,37714840,$51.35 ,$51.90 ,$50.43 
3/9/2021,$50.64 ,34700420,$50.73 ,$51.31 ,$50.38 
3/8/2021,$49.33 ,39817580,$51.45 ,$51.88 ,$49.29 
3/5/2021,$51.64 ,50699730,$51.20 ,$51.78 ,$49.88 
3/4/2021,$51.13 ,50347920,$52.15 ,$53.15 ,$50.77 
3/3/2021,$52.07 ,53624430,$54.59 ,$54.80 ,$51.78 
3/2/2021,$54.78 ,30422260,$55.33 ,$55.70 ,$54.60 
3/1/2021,$55.06 ,30421800,$54.56 ,$55.21 ,$54.20 
2/26/2021,$53.89 ,37555740,$54.65 ,$55.31 ,$53.80 
2/25/2021,$54.67 ,42528790,$55.03 ,$55.65 ,$53.58 
2/24/2021,$55.34 ,32450380,$53.98 ,$55.69 ,$53.91 
2/23/2021,$54.62 ,41365320,$52.50 ,$54.85 ,$51.83 
2/22/2021,$53.38 ,30785940,$53.50 ,$54.18 ,$53.08 
2/19/2021,$54.02 ,28414570,$54.80 ,$54.90 ,$53.88 
2/18/2021,$54.82 ,24576040,$54.90 ,$55.00 ,$53.82 
2/17/2021,$55.13 ,20715900,$55.10 ,$55.53 ,$54.30 
2/16/2021,$55.73 ,26240970,$55.73 ,$56.36 ,$55.27 
2/12/2021,$55.65 ,21971280,$55.69 ,$56.13 ,$55.09 
2/11/2021,$55.76 ,27305870,$56.44 ,$56.59 ,$55.42 
2/10/2021,$56.36 ,39912640,$56.25 ,$56.67 ,$55.35 
2/9/2021,$55.91 ,37034990,$54.60 ,$56.60 ,$54.30 
2/8/2021,$54.79 ,27917210,$55.50 ,$55.50 ,$54.37 
2/5/2021,$55.08 ,23761750,$55.23 ,$55.44 ,$54.55 
2/4/2021,$55.22 ,51645370,$53.98 ,$55.95 ,$53.75 
2/3/2021,$53.95 ,31722880,$55.02 ,$55.05 ,$53.82 
2/2/2021,$54.82 ,37675690,$54.20 ,$55.55 ,$53.89 
2/1/2021,$53.90 ,35475070,$53.68 ,$54.51 ,$53.17 
1/29/2021,$53.24 ,43252640,$53.80 ,$54.10 ,$53.02 
1/28/2021,$53.86 ,59689780,$53.59 ,$55.31 ,$53.07 
1/27/2021,$52.33 ,86702770,$55.07 ,$55.64 ,$51.57 
1/26/2021,$56.19 ,50238470,$55.47 ,$56.80 ,$55.41 
1/25/2021,$55.68 ,72073290,$56.70 ,$56.98 ,$54.87 
1/22/2021,$56.52 ,75508220,$58.21 ,$58.40 ,$56.44 
1/21/2021,$57.98 ,118406300,$58.25 ,$58.88 ,$57.04 
1/20/2021,$58.63 ,326374500,$56.54 ,$59.33 ,$55.69 
1/19/2021,$50.18 ,123158100,$50.10 ,$50.93 ,$49.35 
1/15/2021,$49.80 ,58957880,$50.00 ,$50.63 ,$49.51 
1/14/2021,$50.09 ,41773570,$50.74 ,$51.45 ,$49.96 
1/13/2021,$50.78 ,50320990,$49.55 ,$51.24 ,$49.30 
1/12/2021,$49.43 ,59904250,$50.00 ,$50.11 ,$48.57 
1/11/2021,$49.91 ,38127200,$50.78 ,$51.07 ,$49.80 
1/8/2021,$51.04 ,29739490,$51.13 ,$51.32 ,$50.45 
1/7/2021,$50.89 ,36864480,$50.83 ,$51.64 ,$50.64 
1/6/2021,$50.05 ,53462100,$51.20 ,$51.31 ,$49.95 
1/5/2021,$52.08 ,31338720,$52.16 ,$52.68 ,$51.59 
1/4/2021,$52.29 ,44444070,$53.90 ,$54.08 ,$51.51 
12/31/2020,$54.07 ,53923220,$52.55 ,$54.55 ,$52.32 
12/30/2020,$52.46 ,18762860,$53.01 ,$53.33 ,$52.37 
12/29/2020,$53.09 ,40223580,$51.99 ,$53.65 ,$51.55 
